f1;f2;f3;f4;f5;f6;y
33.92409926953917;32.685085214514494;27.733802796616324;6.300515548188484;8.526740128808882;61.65790206615549;4380.667311600726
30.055568953583926;40.22611797485601;72.46354168116383;12.868477212648077;13.365072966355093;102.51911063474776;8294.472628573218
28.227734966587757;28.32365866342594;62.304250535084414;8.045690556371664;35.796715143747775;90.53198550167217;6874.940637214351
20.260018501421584;48.39676934013477;48.53888208598287;15.821655065231894;53.07321290936933;68.79890058740446;5851.038920139217
19.69019455185347;44.85267835278283;38.66232150417981;-4.950814476750409;38.63187769839069;58.35251605603328;3853.604328978615
40.83277548188412;34.962339054234235;59.94067519686445;0.8028900393965674;25.735830888116308;100.77345067874856;6738.740284901749
35.98612340694502;40.08360839927608;52.60736716114661;16.033774002602268;35.889117612803375;88.59349056809162;6962.493862784653
24.77621146496839;31.31363917095045;68.25349700196327;10.085168574240116;35.81231553542434;93.02970846693165;7494.9042679707945
11.085597058102937;45.082273939315975;43.86811603340726;10.930717933075728;30.888813981758716;54.953713091510195;4792.720445201145
33.9727570703554;33.46341883872581;56.14199307019091;15.051008834627217;33.4525874547933;90.1147501405463;7054.506973411229
23.013239131735098;41.92243942006275;58.62894084352068;27.73327664696385;31.660083316943943;81.64217997525577;7752.416732168026
23.777260696380317;44.57919123052213;45.25383654925046;-5.264596787929953;27.575566285186508;69.03109724563078;4528.822501296558
33.978822120544905;30.422588536005733;33.867235377600984;30.224055321019065;45.18905642334776;67.84605749814588;6462.509750220647
25.892707263440823;33.55824458152303;64.28155020087337;8.246256957215484;37.34668524788694;90.1742574643142;7095.098874250273
38.701538631586104;53.98989010682014;38.802349513927;10.268156634384713;30.84734903975759;77.5038881455131;5535.84359959871
45.13795468905481;38.21267005424154;56.306529986588544;-4.833515766014795;23.88901201566184;101.44448467564335;6289.818604282268
28.199190561102814;39.09360801511471;60.9767652996046;13.812109611402771;28.881026403841467;89.17595586070742;7355.58665198335
23.95389146145675;25.887763972058625;68.41646527598151;0.690765449803278;34.8226348089585;92.37035673743826;6828.61660687909
34.97895112049103;51.37288130665891;54.793528145496026;14.812697481680116;21.777099362620085;89.77247926598706;6947.081229749301
24.534039760243857;55.08238640867652;60.13931138464626;16.67168637710356;30.974760574532475;84.67335114489012;7032.665443049572
23.437328570450475;39.31178948804187;43.76146371534415;15.093780697531427;32.553232269316084;67.19879228579462;5564.297637836783
34.625866837304095;40.586152001906434;54.033901094658596;12.215298196280234;35.93125281258067;88.65976793196269;6829.2582267244825
23.665123102277818;49.008153067499535;76.56371021408664;14.439808263548501;22.815998227718687;100.22883331636446;8463.414373270505
18.713875464978933;50.7537229628118;64.11127245786594;8.940213042300043;18.235342548897638;82.82514792284488;6674.969823661797
35.09889041192865;41.054168183356964;40.432639493425185;-4.263058843432052;43.78599294233692;75.53152990535384;4594.866576651099
36.20617056992416;46.50815840962548;50.35262580971415;9.863962720220174;40.85339675170791;86.55879637963831;6448.026901037423
18.588494195591114;49.156552108949256;52.92964837463512;18.567369274519834;39.47447219399162;71.51814257022623;6577.343561186298
18.86129855126147;51.52642154862838;38.85841002153276;4.032942522412761;27.85616981295763;57.71970857279423;4483.740003101193
37.65751070772186;37.191800021381745;57.571763937228326;16.995542842408312;29.966493007769724;95.22927464495018;7616.451294429854
23.420006958376806;45.280010371941;38.15673957458072;11.180280834904416;37.098231170904214;61.57674653295753;5026.117076307553
28.05791260157094;50.689651576916866;47.1409836828938;11.832350559987368;36.83528787408307;75.19889628446474;5932.871363383262
14.551025523180005;36.168559208349144;55.3584236419342;5.184044804658694;22.45205314652406;69.90944916511421;5631.670043229456
24.459111205385845;45.191105459030744;57.04943249372367;6.125075111514555;33.58697288527925;81.50854369910951;6282.288894858558
27.919185491654613;30.291765301433344;66.92125976046832;17.34491144611591;23.195631472814405;94.84044525212293;7774.077785073942
28.77012290661665;48.327634266976;51.51863428857532;-0.6298590090263829;26.953721043659165;80.28875719519198;5459.21512194768
36.20813654940694;41.60285350791831;26.924948320539855;10.840580304440532;37.53794270304148;63.13308486994679;4558.973638467924
21.122398954830643;40.76208415222954;39.11077364147091;20.208847785919588;47.40097785319829;60.23317259630155;5547.932660982655
26.79718016877295;23.843221029587443;35.057899164982956;5.785870116298444;21.92240209657982;61.85507933375591;4669.909807244587
29.117295708659697;49.43131945032391;29.883092604347723;-8.241335852589906;23.08771829110058;59.00038831300742;3285.418739453382
22.756549283190115;49.80884117325901;71.08273965970287;6.0187450480395;23.80548907926125;93.83928894289298;7128.160305185163
32.34151035523106;44.073451128118684;48.3205817582776;16.704365095433957;21.822565926971528;80.66209211350866;6542.770024376531
36.8768428993339;40.045387389959735;55.95591032494448;22.330749245977;7.713926675682231;92.83275322427838;7843.8459937032985
27.978072953703595;33.68090749112588;36.06802362739654;11.398593352118814;47.811070138227194;64.04609658110013;4974.127942036567
29.08143768631162;35.05841311549471;39.78856896640724;0.0500140350830236;31.279139967400152;68.87000665271886;4748.27075290605
24.06965099703107;34.89463080130219;21.988931282937763;-1.9187092718492718;29.022882139054662;46.05858227996883;2944.885921172129
29.84600831019362;46.22057835577384;55.1791110690043;16.50309437505627;32.98850721486123;85.02511937919792;7084.788553954722
14.281575260792907;55.10054718502539;49.62074684927479;7.930091731978417;9.769877474238708;63.90232211006769;5311.126450692182
26.208174548134963;39.411276748318585;67.59624022754346;20.599821501614546;24.01724582326947;93.80441477567842;7978.302440923962
32.69006992328322;49.726053128644054;52.61567580811058;10.150376349500586;29.49664720321892;85.3057457313938;6453.207320631878
19.469935152704522;32.24609889647972;65.31903094994111;27.909144982828995;28.509675434792747;84.78896610264563;8114.590753397391
21.467440175702237;38.10993958233823;32.892994562490856;20.645623229698685;48.80910648905285;54.36043473819309;5088.625995956076
27.320220420274303;59.183887358989466;70.42948441639292;3.9002181372584612;38.243097955996056;97.74970483666723;7221.324825704948
24.843670173617095;31.108723901689615;34.88501581574825;13.913149664150534;28.867561366832422;59.728685989365346;5059.426377251308
16.454848561165242;46.156556804968545;48.676383507702525;5.126447489757402;33.80499122366054;65.13123206886777;5245.064493566309
35.66347613489954;47.715544148590695;40.21921181157334;7.451941543908163;31.82930060580318;75.88268794647288;5525.178865126856
20.882823915663906;40.32238135153944;43.936867443741086;12.26742433824915;9.51742232423394;64.819691359405;5293.432236606713
21.855615678492224;42.89625502614522;44.67487628735488;11.174825920665986;55.014782076164536;66.5304919658471;5479.8377742987
29.702141431916083;33.2155162081745;66.83805086789731;13.443221667866947;42.327944637869315;96.54019229981338;7638.8855735234465
24.239316028159365;39.59869190766868;59.25366507300118;8.818875907613085;37.94629033755202;83.49298110116055;6724.884937221295
40.36493766486596;48.58713204847423;48.98291881653703;19.33333087126193;26.800082459024367;89.347856481403;7160.421863483325
33.44026077876075;44.27349703649225;62.87394079982214;6.473382730223977;30.29572872734832;96.3142015785829;7236.374380296256
34.745842377572984;63.73599248168289;54.07072516742788;9.266392525438812;22.86697645258915;88.81656754500086;6718.849097214854
44.00131174525534;34.38930370018994;63.256883288597756;13.586508993141939;27.26126813384541;107.2581950338531;7980.067472555336
21.09361137446345;52.54220653353731;58.19943612486614;18.68142238314443;13.068577478096543;79.29304749932959;7115.346834954883
27.06169043939213;25.5427649569551;54.169517872516366;4.529139414483412;42.128123002564436;81.23120831190849;5890.19278235996
19.983918280324144;52.87063945360108;61.93737290590943;-0.40467094303431317;31.513251708173634;81.92129118623357;6115.280512984488
38.753584356752704;34.087769885917055;63.79925636596961;4.577347434193292;43.292956558577956;102.55284072272232;7219.349044576171
30.883575557939146;39.2457066210971;77.48366066002067;21.9999359941221;22.96762756238396;108.36723621795983;9109.269271291656
29.699708291923727;37.97313479359165;39.40551988370359;16.99087802033444;30.990079353518645;69.10522817562732;5877.746974482008
30.79631767960572;54.25246021436224;59.35460479961442;-1.2945939660882608;30.543006325911136;90.15092247922014;6235.335891717441
33.42257613841184;41.19811701211873;64.1444328278129;18.236065831670828;22.06873448714616;97.56700896622475;8091.607297108571
31.984959964907265;43.95229883681793;46.05780935341888;15.079845490799551;35.82385271663732;78.04276931832615;6252.4752682774915
30.11057582500196;36.54437443711976;43.7978197502061;21.043084633748826;41.15602164545963;73.90839557520806;6428.322459028858
20.1449277492827;50.349260987142365;51.35170996071353;19.200078406063664;39.092060411207314;71.49663770999624;6399.17132527845
41.09530928970095;56.491971670972816;44.557135544681884;11.636053067856778;25.333210687646787;85.65244483438283;6208.553570655992
25.888856206675204;41.31645441548045;64.15856405141928;-1.1651822439236899;34.8586007484943;90.04742025809448;6375.360263778345
33.70527475509844;44.379160442317946;29.267769917656285;23.036892014489645;17.16683391554089;62.973044672754725;5397.967253281664
27.052756797864653;40.873571453754046;53.54099135335745;15.491076738665981;16.067890320448292;80.5937481512221;6804.286840067876
29.260366219244425;41.967929522003594;64.3198976001757;-0.7499038186469331;23.552953012324693;93.58026381942011;6574.033228303132
34.73174960597369;27.433725927110345;46.04018363503447;8.819006312724929;33.848604991402865;80.77193324100816;6019.625900097277
18.317406236910642;52.632711252128715;39.8049145604179;17.921221245944814;13.677253106468466;58.12232079732854;5230.882786271549
24.78527885211914;31.11142893921721;55.33108349213915;20.613216284041503;35.42043179378693;80.11636234425829;7178.5598408868
29.98176724894849;47.92118902913797;59.777588829841264;10.658876050060485;40.35843902181973;89.75935607878975;7044.040668258253
23.105884781199403;45.13206000488944;51.667047652994;8.59245290913696;34.82793420977047;74.77293243419341;6011.061565459039
33.269532703683716;44.17004590730352;41.751075864301015;5.263724337109056;27.177731710583522;75.02060856798474;5196.707552169889
31.721376300940126;45.492335155602014;51.86876333832456;8.379414741696456;24.045388860822268;83.59013963926469;6150.282633634802
20.257688204493714;64.10907232157479;30.949648562403002;24.378926849250234;34.18183537462475;51.20733676689672;5214.066535105589
26.697153708327022;37.21358028765008;39.236849340316425;14.515287475362813;6.290216295158082;65.93400304864345;5481.55050869125
12.808733935366787;49.603719198370094;48.056339346373555;13.901509724673522;41.86985557173296;60.865073281740344;5550.4534756166395
27.321678516164177;32.95656631773097;32.95419892027299;16.50924930664419;16.905984059962684;60.27587743643716;5232.039257924598
24.812508197717754;25.566563404837858;49.13769370545336;-0.4687951088836293;25.424915630782294;73.95020190317112;5288.129931168307
27.254099512677932;62.88231557560421;36.73848255371754;13.119244881101228;16.088528507068908;63.99258206639547;5209.9818148078575
24.378314946433814;54.995920475309866;49.64454854138281;21.384653706567605;14.157406743564962;74.02286348781662;6646.821471291623
29.56612076157808;43.5071456978997;38.95926110158402;6.216812706769231;23.01467809015473;68.5253818631621;4984.9708161964645
24.90838493517978;52.07792561055489;62.37948832138504;10.492128770981825;48.78905351684984;87.28787325656482;6945.986397142934
29.124508050531524;41.11521323595142;50.69407958248116;18.586901040566563;35.08064232363562;79.81858763301268;6785.528630522615
33.2953691208857;47.8378834760053;38.700829504702966;10.609438332906413;49.69627303293743;71.99619862558868;5507.948702650899
38.79162704856056;41.298818054366166;40.925434752320704;5.53953050289836;24.528537187385318;79.71706180088125;5409.855373143859
30.358405233704396;38.83961562068199;51.177366952367485;12.00467363236016;35.34349093240162;81.53577218607188;6518.170217407705
32.960632653392956;56.44992456622238;56.83697370322338;16.376243934974802;23.65760149328215;89.79760635661634;7296.7585102833555
27.964863734327338;35.34073181232756;60.36724146708018;19.086506283862526;33.78845279325252;88.33210520140751;7618.031165394968
24.040440991946888;43.0854601645254;36.451582052850945;3.5881333965525375;45.64195060298461;60.49202304479783;4432.4081451642605
16.9834080906936;32.899859777282785;43.35454099506303;7.823201137845208;43.77994669731138;60.337949085756634;4889.0196564109165
29.797178735315082;48.3102441667971;43.28778947494507;0.20267153924664782;26.316145517698367;73.08496821026016;5024.6976057561415
19.276702180838925;32.586256134988496;60.21688732018947;16.999904958321025;46.306973717089306;79.4935895010284;6908.4379244037145
16.320724112550828;44.370209679699215;63.67822958760581;10.490060769261742;22.884363227439273;79.99895370015665;6588.880435957511
28.373960604624525;51.94189912005886;45.246881736819525;8.508265217887915;17.347078480688573;73.62084234144405;5664.797239146286
38.954966755537356;25.971396208093832;58.09026269333255;4.3326770880057905;24.598336046616453;97.0452294488699;6955.441447955785
30.856118196616887;48.55331166116989;50.19082167650381;-1.6887676087645254;16.806973731333656;81.04693987312069;5527.5437715245025
28.604423572020746;42.100113543756045;45.111343090262125;6.467689037177211;14.020162502004919;73.71576666228287;5526.530677216918
40.02614384426499;31.918166504613495;44.36151396626755;3.8254445828324304;32.08418903741827;84.38765781053254;5784.335036387912
31.620828625681792;44.143496824891855;56.01435737969473;9.582369880336692;32.439737375624624;87.63518600537653;6817.298686582602
24.195367202057792;52.30111951914341;43.84666000221625;9.905355028380615;25.658392049876902;68.04202720427404;5548.08179288811
18.568847853243316;39.79265802648557;67.1892764602772;20.55365138927827;28.252932996199345;85.75812431352051;7787.643502794253
31.50214296417003;56.91662907744808;59.11459679835674;14.241780360532507;18.04236497359325;90.61673976252678;7220.256555839438
23.087350820031368;55.281157134141424;78.462515606241;17.13345560790877;22.332242080703033;101.54986642627236;8659.216423491229
28.347041888560426;39.34326451839682;45.30127961215796;18.155744418468775;44.178585234680114;73.6483215007184;6109.138031941983
31.447192740151056;39.571874555427385;54.11451635500579;9.595260790415379;52.50345486745782;85.56170909515684;6660.149367472498
19.608387694106916;61.93167912792899;57.87961348484486;15.836717706545377;28.302795232115066;77.48800117895178;6576.2115314559405
19.8574850483721;37.39626581115838;39.47069867743279;14.435340824735983;38.47829797409858;59.32818372580489;5124.169131803443
25.070521364335022;25.246773142390527;54.27314060148895;12.762329761393987;43.383341684928396;79.34366196582397;6347.493226509131
34.873422005567;54.68291271395118;36.45812708501913;5.230348371607721;16.95744424854986;71.33154909058612;4961.680705589294
30.838842470735287;40.49668207836196;52.579091083592104;14.280329090904356;40.461406864278274;83.41793355432739;6593.397743507628
12.366219822889356;58.6241329180767;64.1601134192438;5.164945887483279;34.65154268682353;76.52633324213315;6049.734735359793
26.170365893576903;52.42485382695066;46.74005066241969;18.66634204716385;39.42921405003091;72.91041655599659;6147.251930808097
24.98409403707874;39.056884848626716;67.81354179101866;7.843577473011481;34.9859591844328;92.79763582809741;7127.68847903742
26.060623828592092;54.02281481755341;51.43962025077267;20.407878757801626;44.79426318429043;77.50024407936476;6916.41409678122
30.48098515118433;47.68257311784514;77.42903000274086;-2.8442896399887214;17.67430620595876;107.91001515392519;7544.871369535387
25.18690878303998;35.66344839094486;46.32641281024603;15.720694079763526;25.452428633832973;71.51332159328601;6178.86797653544
20.53345584812948;41.68085767199099;21.971001921855965;2.7851181524144604;43.23977958957468;42.50445776998545;3112.24032143614
23.719378578731938;39.681420864937444;52.57888171256707;8.220042631594685;20.132360737880823;76.298260291299;5996.74394854808
27.890575626644488;23.963788614433792;59.667499759559874;1.3075941386986365;39.06956145171253;87.55807538620437;6157.363481776985
32.533798014038545;50.40677414538285;35.85534787037824;6.747944091408357;43.32288062666934;68.38914588441679;4852.765834681826
30.93504924731283;44.16782668153482;55.96119241581003;19.43605939859448;69.0245823759986;86.89624166312286;7339.168120203633
19.34608647962427;43.440023810281794;54.61534016711177;2.6081451328691294;38.04214647150493;73.96142664673604;5684.1683969127735
20.9312790165458;45.387775772172006;35.49477183519976;12.004568948617687;27.821356416087756;56.42605085174556;4729.268851879952
32.48160090387946;63.51692714938001;41.60723197561828;10.889379199043306;29.60307855264432;74.08883287949774;5610.560680460137
32.69205620004867;18.56141703157135;64.31212354150145;12.77587025692553;12.05413456523614;97.00417974155012;7477.749684570353
16.619017240894003;25.81478454591846;45.474374776902266;5.484107109117279;27.19289425786949;62.09339201779627;4844.53661952686
26.88694891434051;44.68655840358799;61.77688937552979;-1.620013074072455;29.040993641694087;88.6638382898703;6191.370254969019
29.065078074072947;46.86921281957577;26.75159872348248;18.46686015875366;36.124011634211755;55.81667679755543;4707.9928213572175
24.013898144077274;76.14304239218028;36.968690433743575;11.295509262989949;47.179162578977625;60.98258857782085;4922.829001221149
22.670644331736025;50.36235715542891;54.44351277306575;10.098944105504527;24.723798408990596;77.11415710480178;6338.412902005925
36.598391584710974;39.71867915285091;42.50320051730135;6.548533070703916;49.2761074514368;79.10159210201232;5593.528551190936
33.12683816571867;54.829541049318166;69.95986093834327;3.424249243379734;29.78996648811086;103.08669910406194;7607.421013283038
33.856039100099636;50.42624782170599;54.93299476756437;18.592564971509454;43.16953025730564;88.789033867664;7248.562921913479
26.60482814608646;30.69420600471971;53.39082282639989;-6.775277441106084;20.851389373436984;79.99565097248635;5228.805080739528
32.521758072101846;37.337726452075;36.212899312469006;8.850970859440839;48.377861219554596;68.73465738457085;5111.423121176042
16.544150552185123;36.437907385908176;40.1974655582445;1.0418490216246212;37.52095058138827;56.741616110429625;4130.905970616885
33.66940382707994;45.40866181328754;52.529309705474446;3.4354450724212526;24.09093471393745;86.1987135325544;6241.822107049976
35.697252536557244;61.88032254702566;32.376218763286474;18.81773784461633;19.285116782103696;68.07347129984372;5607.8520939569
25.094131614507827;51.11079700592743;49.617539155166504;16.90234507675399;31.705551747695438;74.71167076967433;6439.432305478713
23.199100881567176;53.70979665057398;45.63783701783801;1.2643632242061127;40.36992629423245;68.83693789940519;5064.571241306905
26.918286497234206;48.76377847068888;43.33545979218357;1.4957246936233677;39.7160132672504;70.25374628941778;5005.059191139005
42.825809829309385;56.8439163443827;34.24410294591571;5.501877067757039;31.83087982709154;77.06991277522509;5194.262803021004
23.413084690447246;40.37757673345402;33.45169558994937;21.578540621127395;26.91870663456421;56.864780280396616;5177.146882336451
38.38411471222109;49.51995564676994;48.25084880816556;27.77362843552025;20.713899170771324;86.63496352038665;7446.888788803751
32.490442157552465;28.40590621624419;50.457892939286694;3.1806248914560857;48.989725234951536;82.94833509683916;5956.997812249838
26.554988435866633;47.857372050946594;44.7243404760121;9.752051040649537;36.857901771702394;71.27932891187874;5413.928418750946
20.130738562294695;59.39798451761051;52.48714105267494;8.808889733114441;18.401865676009674;72.61787961496964;5872.399880478119
16.260963245630208;32.346093321688706;32.815713345122575;19.74198321058056;34.953883572232826;49.07667659075278;4676.580762076317
19.56368568424753;15.012257733005868;65.29059407908879;-1.5401459220415923;48.881889443460075;84.85427976333632;6043.884253089962
26.128684006230877;42.46141850655012;65.29478634256392;15.81216203750958;28.351179088689637;91.42347034879481;7451.925750835748
19.653786575555074;54.89356316736644;40.723833165160386;7.28906337804077;35.50928538220891;60.37761974071546;4906.4543731706235
34.18343512897468;44.28620046691431;51.413296981004756;16.390676118479313;26.218893206777114;85.59673210997943;6813.7094138945195
27.673522958733248;49.54783842005618;44.03194287455337;21.941916383466967;33.87352838210849;71.70546583328662;6432.107590334093
27.69118032595039;39.4310225710173;48.106483567293964;-5.067231661650396;54.276154803086115;75.79766389324436;4996.85796852551
39.55822043162119;56.722854690931214;41.99967428213562;-4.882722568740192;50.73531962565488;81.55789471375681;4990.953309265991
11.164310949848787;44.94245248510299;42.79432299939005;2.296329803843273;30.254806622976563;53.95863394923883;4235.301244847433
32.70372314610847;46.51672127029256;59.347444085424236;11.020587233305061;29.313093507256134;92.0511672315327;7171.247640101412
26.200245583892734;62.89379567821815;55.097553452506226;16.341986383286986;45.382096391426295;81.29779903639896;6769.75364261587
30.150782425593867;41.84049634648946;45.26097334379743;2.832894676442155;31.171433441673265;75.4117557693913;5255.146922423919
40.02568168423266;36.10400342909383;60.787253591872634;14.300314371617215;26.584962839122987;100.81293527610529;7705.459674843081
32.42973788931913;55.17774568143406;41.8772802045453;4.463121939776131;42.911319927733025;74.30701809386443;5222.323652577159
20.506040961643972;42.043258271765275;27.485061775096863;7.974553480480045;27.298966471362284;47.991102736740835;3937.40750812095
37.949525271272634;31.64645535136775;62.67550090858197;14.259065232403966;17.520580176962362;100.6250261798546;7862.142412985061
24.382120182693225;36.85761194410603;64.90078886279073;10.497762842042569;29.62507373137533;89.28290904548396;7255.947484001786
32.436335670709525;57.67621696271112;52.6397196259792;8.28352724086909;25.292188905580044;85.07605529668872;6449.88110637468
26.65403280321263;59.19430806640705;33.077403986531536;15.360509496012249;25.427425149171896;59.731436789744166;4961.153882261711
32.39794644901038;51.92739448433299;52.13941155935591;8.334136170600061;16.619819783814314;84.53735800836628;6280.317782512016
34.95664448732357;48.686419349345556;57.041562602154464;15.341671611328124;30.855412305962574;91.99820708947803;7362.797156122172
38.21315973484012;31.69368295889061;47.23702209626025;0.4699936454108009;37.1056090708678;85.45018183110037;5763.849413726875
21.587583398145696;46.4212150904947;33.85721141582842;13.968600236349896;36.4421571414352;55.44479481397411;4688.879346687855
17.50640237642484;49.60925232127186;55.629936027892995;3.011341874247501;29.394965388416;73.13633840431784;5522.596866236736
30.043802664003373;35.24450998324513;45.26160390425691;27.580251611929437;24.66988344770475;75.30540656826028;7007.9175062936
21.184486505029952;47.28515249017704;35.43249788702189;39.061195073894226;24.82380132403555;56.61698439205184;6649.400504227963
22.88490377669049;45.953639108230306;64.39527677857964;11.463760713576532;41.06536701704496;87.28018055527014;6973.100352405965
29.609762882768734;41.67295394980015;56.88516057608875;19.992533157356064;38.583975830628006;86.49492345885749;7476.300608421142
33.595746643413364;39.013731009065886;44.02071213721964;1.790305716374501;53.21647522297634;77.616458780633;5303.619726008728
30.52392753739429;36.47235776247807;59.46387477462338;19.4897603204229;37.75745439912068;89.98780231201766;7477.648750562899
28.289876556295535;39.300923700846035;51.44075934703513;19.874394565440216;35.12871942189108;79.73063590333066;6726.02598360154
29.65365898730169;48.98408097989952;50.601660309328686;16.853756692630014;46.851047154192784;80.25531929663038;6775.970324426213
15.84374432732691;55.6220319917347;53.068628145977065;8.857719847869676;42.57821207062287;68.91237247330398;5604.913970972529
32.254254925830516;31.099043383572194;66.57353859093672;7.4139627808508175;15.080097334183392;98.82779351676723;7528.472882670225
40.83488808301093;53.60375406489925;62.73986312120163;17.039764195023473;23.890310238878286;103.57475120421256;8112.551230688759
31.526728165891207;37.03350358315801;31.520574649977032;8.793563164979297;14.56858963046541;63.047302815868235;4528.0459968821115
24.261274921516772;32.71853443600105;59.54310521611833;11.774218896404655;27.071808689448407;83.80438013763509;6692.063113862691
25.50670385324276;48.51966408228756;53.70780180542569;8.26548718356031;32.137470123490885;79.21450565866846;6074.84960164259
25.33408825100424;29.9859299617097;54.732757550720876;14.632039188311916;25.134859729164802;80.06684580172512;6633.030744536808
28.53689397280236;38.571160697775255;53.20522838297562;-5.651313217220451;33.7692302840754;81.74212235577798;5344.15172131746
32.920833849400275;23.855279565941856;37.58039178719562;-4.748005760479025;25.971148959927817;70.5012256365959;4387.967865968303
28.609564712948636;46.47181374906294;46.553833595257856;5.108411886029343;34.68777173672071;75.1633983082065;5493.670758161025
29.579549584853428;65.74731968224049;35.98214712949496;10.670467988078897;33.674422093953666;65.56169671434839;5156.7405229940505
16.797435564701807;52.13796257456852;45.0821925364828;30.554032735629132;35.23145524410227;61.87962810118461;6469.95275795206
15.978638281885633;48.94821118996105;66.49963049284261;11.402960349679608;34.148189991869806;82.47826877472825;7110.777049952707
19.991909849065642;39.90336432540515;52.55747018241407;3.1597466679928186;38.18336780781003;72.54938003147971;5541.922089877303
26.832864008454433;55.89312958609425;58.546815868862986;10.626641263771909;31.692035789419563;85.37967987731741;6821.861902642102
24.901101124405166;45.29418766805044;35.48612009659609;13.572695637214753;47.554079882546716;60.387221221001255;4861.93808847705
20.059978367419475;44.572757156230324;47.54262749530054;10.646011576466764;27.148359451480403;67.60260586272003;5480.420790171488
29.093090427357637;52.99113075838454;47.659645395865454;15.661742801351473;28.400242538432213;76.75273582322309;6171.295208660865
28.04943102143845;40.544516795287905;54.88915267648059;11.016688265439022;23.28567770802153;82.93858369791904;6504.1399673317155
24.239319725499623;83.91392759573651;46.084490221948435;20.218590905365474;28.602448408941456;70.32380994744805;6416.343240232779
26.32001232156566;30.4738598305123;46.826211944555716;5.777010066279796;25.79959040886056;73.14622426612138;5541.819333893508
15.223156120705845;43.544543379766935;26.05885238783352;5.670036894109836;30.830911859095714;41.28200850853936;3152.777063006902
19.581772214848087;51.271132628222304;55.88843073641986;6.707518636934289;39.78919672456786;75.47020295126795;6077.96481374081
